fips,geo_name,state_abb,year,total_bridges,deficient_bridges,poor_bridges,fair_bridges,good_bridges,bridge_imp_cost_k,roadway_imp_cost_k,total_imp_cost_k,total_deck_area_sqm,deficient_deck_area_sqm,total_adt,avg_min_condition,avg_sufficiency,avg_bridge_age,scour_critical_count,pct_deficient,pct_poor,imp_cost_per_bridge_k,cwns_facility_count,cwns_total_needs_cost,cwns_total_design_flow
4052500,norman,OK,1997,86,7,7,14,16,33297.0,16625.0,49922.0,60756.24,2827.6,733490.0,5.648648648648648,84.86707317073171,29.523255813953487,0,8.14,8.14,580.5,1.0,24002674.0,124.0
4052500,norman,OK,1998,90,10,9,13,16,32964.0,18377.0,51341.0,63808.47,3576.83,832146.0,5.526315789473684,82.68352941176471,29.211111111111112,0,11.11,10.0,570.5,1.0,24002674.0,124.0
4052500,norman,OK,1999,92,10,8,13,18,33164.0,18549.0,51713.0,64422.89,3093.74,839876.0,5.769230769230769,84.32183908045977,29.58695652173913,0,10.87,8.7,562.1,1.0,24002674.0,124.0
4052500,norman,OK,2000,92,8,6,16,17,33164.0,18549.0,51713.0,64422.89,1539.5,813106.0,5.666666666666667,83.30574712643678,30.58695652173913,1,8.7,6.52,562.1,1.0,24002674.0,124.0
4052500,norman,OK,2001,92,10,9,14,17,61810.0,67898.0,143188.0,64556.87,3863.79,813106.0,5.7,86.38850574712644,31.58695652173913,1,10.87,9.78,1556.4,1.0,24002674.0,124.0
4052500,norman,OK,2002,94,10,9,13,19,68661.0,37021.0,119625.0,66651.25,3863.79,1050602.0,5.682926829268292,85.21348314606742,31.91489361702128,2,10.64,9.57,1272.6,1.0,24002674.0,124.0
4052500,norman,OK,2003,96,7,6,17,19,57249.0,27493.0,93822.0,66704.07,2433.57,895256.0,5.690476190476191,84.94725274725275,32.270833333333336,2,7.29,6.25,977.3,1.0,24002674.0,124.0
4052500,norman,OK,2004,96,7,7,18,17,77978.0,39527.0,130997.0,64421.27,2843.56,913446.0,5.690476190476191,85.05934065934065,33.270833333333336,2,7.29,7.29,1364.6,1.0,24002674.0,124.0
4052500,norman,OK,2005,96,8,7,18,17,77978.0,39527.0,132693.0,64421.27,2843.56,906056.0,5.690476190476191,85.67692307692307,34.270833333333336,2,8.33,7.29,1382.2,1.0,24002674.0,124.0
4052500,norman,OK,2006,97,7,6,18,18,73108.0,33232.0,119750.0,67532.94,2779.05,939356.0,5.880952380952381,86.95434782608696,34.90721649484536,1,7.22,6.19,1234.5,1.0,24002674.0,124.0
4052500,norman,OK,2007,97,6,6,17,19,73108.0,33232.0,119750.0,67532.94,2779.05,937156.0,5.928571428571429,87.32717391304348,35.90721649484536,0,6.19,6.19,1234.5,1.0,24002674.0,124.0
4052500,norman,OK,2008,98,4,4,21,18,74512.0,49364.0,131623.0,68306.73,2160.69,945756.0,6.046511627906977,89.0978494623656,36.55102040816327,0,4.08,4.08,1343.1,1.0,24002674.0,124.0
4052500,norman,OK,2009,100,5,5,20,20,75178.0,49586.0,132733.0,69302.06999999999,2549.14,990456.0,6.133333333333334,87.10736842105264,36.8,0,5.0,5.0,1327.3,1.0,24002674.0,124.0
4052500,norman,OK,2010,96,4,4,20,22,77149.0,53713.0,139003.0,70104.78,2160.69,750676.0,6.260869565217392,88.77187500000001,37.75,3,4.17,4.17,1447.9,1.0,24002674.0,124.0
4052500,norman,OK,2011,96,2,2,20,24,77149.0,53713.0,139003.0,70104.78,893.91,725676.0,6.434782608695652,89.27291666666667,38.75,3,2.08,2.08,1447.9,1.0,24002674.0,124.0
4052500,norman,OK,2012,97,7,5,21,21,77926.0,55046.0,141225.0,73078.94,2004.95,882088.0,6.170212765957447,86.1061855670103,39.350515463917525,2,7.22,5.15,1455.9,1.0,24002674.0,124.0
4052500,norman,OK,2013,97,7,5,19,23,77926.0,55046.0,141225.0,73078.94,2004.95,873888.0,6.191489361702128,86.24948453608248,40.350515463917525,2,7.22,5.15,1455.9,1.0,24002674.0,124.0
4052500,norman,OK,2014,100,8,3,21,24,78151.0,55096.0,141525.0,75990.28,1322.94,953688.0,6.354166666666667,78.869,40.14,5,8.0,3.0,1415.2,1.0,24002674.0,124.0
4052500,norman,OK,2015,100,9,4,20,24,78151.0,55096.0,141525.0,77606.05,1420.6999999999998,953688.0,6.3125,78.626,41.14,5,9.0,4.0,1415.2,1.0,24002674.0,124.0
4052500,norman,OK,2016,102,11,4,22,24,78151.0,55096.0,141525.0,88952.6,1495.55,985888.0,6.24,78.61470588235294,41.333333333333336,8,10.78,3.92,1387.5,1.0,24002674.0,124.0
4052500,norman,OK,2017,103,11,4,24,22,78525.0,55657.0,142603.0,88952.6,1495.55,987864.0,6.2,78.17961165048544,42.10679611650485,8,10.68,3.88,1384.5,1.0,24002674.0,124.0
4052500,norman,OK,2018,108,11,4,22,27,78525.0,55657.0,142603.0,92329.53,1495.55,1023790.0,6.358490566037736,79.69074074074075,41.157407407407405,8,10.19,3.7,1320.4,1.0,24002674.0,124.0
4052500,norman,OK,2019,113,11,4,22,31,78525.0,55657.0,142603.0,103112.41,1547.39,1152934.0,6.526315789473684,,40.3716814159292,8,9.73,3.54,1262.0,1.0,24002674.0,124.0
4052500,norman,OK,2020,114,12,3,27,28,78525.0,55657.0,143503.0,104969.49,1331.02,1160363.0,6.448275862068965,,40.8421052631579,8,10.53,2.63,1258.8,1.0,24002674.0,124.0
4052500,norman,OK,2021,114,12,3,27,28,78525.0,55657.0,143503.0,101770.76,1331.02,1160363.0,6.448275862068965,,41.8421052631579,8,10.53,2.63,1258.8,1.0,24002674.0,124.0
4052500,norman,OK,2022,115,5,2,30,26,78525.0,55657.0,143503.0,102275.66,943.45,1163076.0,6.327586206896552,,42.49565217391304,3,4.35,1.74,1247.9,1.0,24002674.0,124.0
4052500,norman,OK,2023,119,5,2,30,26,78525.0,55657.0,143503.0,102880.2,943.45,1167038.0,6.327586206896552,,42.285714285714285,3,4.2,1.68,1205.9,1.0,24002674.0,124.0
4052500,norman,OK,2024,120,3,1,32,25,78525.0,55657.0,143503.0,103579.05,308.81,1177653.0,6.275862068965517,,42.93333333333333,2,2.5,0.83,1195.9,1.0,24002674.0,124.0
4052500,norman,OK,2025,120,3,1,32,25,78525.0,55657.0,143503.0,103579.05,308.81,1177653.0,6.275862068965517,,43.93333333333333,2,2.5,0.83,1195.9,1.0,24002674.0,124.0
4550875,north charleston,SC,2013,80,6,6,59,11,9226.0,2308.0,13841.0,261464.26,9041.62,1875525.0,5.907894736842105,83.53625,33.3375,0,7.5,7.5,173.0,1.0,0.0,0.0
4550875,north charleston,SC,2014,80,6,6,59,11,9226.0,2308.0,13841.0,261463.04,9041.62,1926887.0,5.907894736842105,83.6575,34.3375,0,7.5,7.5,173.0,1.0,0.0,0.0
4550875,north charleston,SC,2015,80,6,6,59,11,8952.0,2239.0,13430.0,261463.04,9041.62,1953477.0,5.881578947368421,84.37875,35.3375,0,7.5,7.5,167.9,1.0,0.0,0.0
4550875,north charleston,SC,2016,80,4,4,59,13,5208.0,1302.0,7814.0,265614.58,6047.86,1925627.0,6.0131578947368425,86.02875,34.575,0,5.0,5.0,97.7,1.0,0.0,0.0
4550875,north charleston,SC,2017,80,5,5,60,11,6772.0,1410.0,9593.0,265614.58,13190.78,2067177.0,5.9605263157894735,85.36375000000001,35.575,0,6.25,6.25,119.9,1.0,0.0,0.0
4550875,north charleston,SC,2018,80,4,4,58,14,8466.0,1836.0,12135.0,267822.98,7572.76,2180301.0,6.0131578947368425,86.11875,34.9,0,5.0,5.0,151.7,1.0,0.0,0.0
4550875,north charleston,SC,2019,80,4,4,58,14,31862.0,7684.0,47229.0,267891.09,7572.76,2174701.0,6.0131578947368425,,35.9,0,5.0,5.0,590.4,1.0,0.0,0.0
4550875,north charleston,SC,2020,80,4,4,59,13,31537.0,7601.0,46742.0,267933.53,7572.76,2251550.0,6.0,,36.9,0,5.0,5.0,584.3,1.0,0.0,0.0
4550875,north charleston,SC,2021,80,4,4,54,18,142595.0,35652.0,213896.0,266909.89,7572.76,2317100.0,6.026315789473684,,37.9,0,5.0,5.0,2673.7,1.0,0.0,0.0
4550875,north charleston,SC,2022,98,1,1,57,32,145796.0,36454.0,218698.0,285146.98,7142.92,2139150.0,6.2444444444444445,,34.816326530612244,0,1.02,1.02,2231.6,1.0,0.0,0.0
4550875,north charleston,SC,2023,101,1,1,61,31,136268.0,34071.0,204405.0,328705.72000000003,7142.92,2290575.0,6.193548387096774,,34.83168316831683,2,0.99,0.99,2023.8,1.0,0.0,0.0
4550875,north charleston,SC,2024,106,1,1,62,34,105.0,26.0,164.0,335208.85,7142.92,2396850.0,6.206185567010309,,35.283018867924525,2,0.94,0.94,1.5,1.0,0.0,0.0
4550875,north charleston,SC,2025,109,2,2,53,44,70039.0,17515.0,105063.0,349084.07,22606.48,2501700.0,6.323232323232324,,35.36697247706422,1,1.83,1.83,963.9,1.0,0.0,0.0
3251800,north las vegas,NV,1992,36,0,0,1,14,0.0,0.0,0.0,19871.72,0.0,355847.0,7.066666666666666,91.21,24.944444444444443,0,0.0,0.0,0.0,,,
3251800,north las vegas,NV,1993,39,0,0,3,12,0.0,0.0,0.0,19871.72,0.0,413489.0,6.933333333333334,91.12121212121212,24.512820512820515,0,0.0,0.0,0.0,,,
3251800,north las vegas,NV,1994,33,0,0,3,12,0.0,0.0,0.0,19871.72,0.0,327441.0,6.866666666666666,91.18484848484847,25.181818181818183,0,0.0,0.0,0.0,,,
3251800,north las vegas,NV,1995,39,0,0,2,13,0.0,0.0,0.0,19871.72,0.0,416390.0,7.0,91.02424242424244,26.512820512820515,0,0.0,0.0,0.0,,,
3251800,north las vegas,NV,1996,39,1,1,4,10,0.0,0.0,0.0,19871.72,1082.62,413514.0,6.6,90.8121212121212,27.512820512820515,0,2.56,2.56,0.0,,,
3251800,north las vegas,NV,1997,47,1,1,3,14,0.0,0.0,0.0,21427.46,1082.62,451149.0,6.722222222222222,91.60487804878048,25.574468085106385,0,2.13,2.13,0.0,,,
3251800,north las vegas,NV,1998,47,1,1,3,14,0.0,0.0,0.0,21427.46,1082.62,528580.0,6.722222222222222,91.38048780487804,26.574468085106385,0,2.13,2.13,0.0,,,
3251800,north las vegas,NV,1999,47,2,2,2,15,2292.0,228.0,3439.0,23819.65,1401.18,635345.0,6.631578947368421,90.52682926829269,25.659574468085108,0,4.26,4.26,73.2,,,
3251800,north las vegas,NV,2000,48,2,2,2,15,2292.0,228.0,3439.0,23343.13,924.66,640345.0,6.578947368421052,90.29761904761904,26.20833333333333,0,4.17,4.17,71.6,,,
3251800,north las vegas,NV,2001,50,0,0,2,17,2292.0,228.0,3439.0,24449.82,0.0,732846.0,6.947368421052632,90.75227272727273,25.6,0,0.0,0.0,68.8,,,
3251800,north las vegas,NV,2002,73,0,0,3,20,2619.0,261.0,3929.0,29433.07,0.0,786247.0,6.956521739130435,92.13939393939394,19.19178082191781,0,0.0,0.0,53.8,,,
3251800,north las vegas,NV,2003,73,0,0,3,20,2619.0,261.0,3929.0,29433.07,0.0,882280.0,6.913043478260869,91.9969696969697,20.19178082191781,0,0.0,0.0,53.8,,,
3251800,north las vegas,NV,2004,77,0,0,3,20,2619.0,261.0,3929.0,29433.07,0.0,896594.0,6.913043478260869,91.41571428571427,20.20779220779221,0,0.0,0.0,51.0,,,
3251800,north las vegas,NV,2005,76,0,0,3,19,2619.0,261.0,3929.0,27953.63,0.0,1220905.0,6.863636363636363,89.19130434782609,21.394736842105264,0,0.0,0.0,51.7,,,
3251800,north las vegas,NV,2006,76,0,0,3,19,2619.0,261.0,3929.0,27953.63,0.0,1220905.0,6.863636363636363,89.19130434782609,22.394736842105264,0,0.0,0.0,51.7,,,
3251800,north las vegas,NV,2007,85,0,0,4,24,2292.0,228.0,3439.0,34003.31,0.0,831180.0,7.035714285714286,88.16052631578947,20.11764705882353,0,0.0,0.0,40.5,,,
3251800,north las vegas,NV,2008,85,0,0,4,24,2292.0,228.0,3439.0,34619.51,0.0,1233376.0,6.964285714285714,86.34868421052632,21.11764705882353,0,0.0,0.0,40.5,,,
3251800,north las vegas,NV,2009,93,0,0,4,26,2292.0,228.0,3439.0,41407.86,0.0,1165856.0,7.0,82.925,20.516129032258064,0,0.0,0.0,37.0,,,
3251800,north las vegas,NV,2010,88,0,0,4,29,2292.0,228.0,3439.0,49498.63,0.0,1199531.0,7.0606060606060606,90.5125,19.96590909090909,0,0.0,0.0,39.1,,,
3251800,north las vegas,NV,2011,86,0,0,7,26,2292.0,228.0,3439.0,50133.07,0.0,1198531.0,6.9393939393939394,89.91279069767442,21.313953488372093,0,0.0,0.0,40.0,,,
3251800,north las vegas,NV,2012,87,0,0,7,27,2292.0,228.0,3439.0,54132.77,0.0,1202531.0,6.970588235294118,87.59310344827587,21.95402298850575,0,0.0,0.0,39.5,,,
3251800,north las vegas,NV,2013,89,0,0,14,20,2292000.0,228000.0,3439000.0,55467.43,0.0,1203031.0,6.470588235294118,88.2370786516854,23.39325842696629,0,0.0,0.0,38640.4,,,
3251800,north las vegas,NV,2014,90,0,0,14,20,2292000.0,228000.0,3439000.0,55467.43,0.0,1335036.0,6.441176470588236,87.28222222222222,23.666666666666668,0,0.0,0.0,38211.1,,,
3251800,north las vegas,NV,2015,91,0,0,15,19,2292.0,228.0,3439.0,55603.93,0.0,1335536.0,6.470588235294118,87.47472527472527,24.56043956043956,0,0.0,0.0,37.8,,,
3251800,north las vegas,NV,2016,91,0,0,18,16,2292.0,228.0,3439.0,54665.53,0.0,1452438.0,6.382352941176471,87.26703296703297,25.56043956043956,0,0.0,0.0,37.8,,,
3251800,north las vegas,NV,2017,94,0,0,20,17,2292.0,228.0,3439.0,63718.7,0.0,1455038.0,6.45945945945946,86.97659574468085,25.76595744680851,0,0.0,0.0,36.6,,,
3251800,north las vegas,NV,2018,94,0,0,20,17,2292.0,228.0,3439.0,63718.7,0.0,1455038.0,6.45945945945946,86.72765957446808,26.76595744680851,0,0.0,0.0,36.6,,,
3251800,north las vegas,NV,2019,96,0,0,18,20,2292.0,228.0,3439.0,85415.36,0.0,1620763.0,6.447368421052632,,27.25,0,0.0,0.0,35.8,,,
3251800,north las vegas,NV,2020,96,0,0,18,20,2292.0,228.0,3439.0,85415.36,0.0,1620763.0,6.447368421052632,,28.25,0,0.0,0.0,35.8,,,
3251800,north las vegas,NV,2021,98,0,0,14,26,2292.0,228.0,3439.0,94251.12,0.0,1639763.0,6.65,,28.6734693877551,0,0.0,0.0,35.1,,,
3251800,north las vegas,NV,2022,98,1,1,10,29,2292.0,228.0,3439.0,94375.56,534.48,1639763.0,6.7,,29.6734693877551,0,1.02,1.02,35.1,,,
3251800,north las vegas,NV,2023,104,0,0,11,35,2292.0,228.0,3439.0,110031.36,0.0,1673210.0,6.913043478260869,,28.96153846153846,0,0.0,0.0,33.1,,,
3251800,north las vegas,NV,2024,109,0,0,11,36,2292.0,228.0,3439.0,115015.86,0.0,1751710.0,6.9361702127659575,,30.486238532110093,0,0.0,0.0,31.6,,,
3251800,north las vegas,NV,2025,109,0,0,13,34,50292.0,228.0,3439.0,115829.78,0.0,1751710.0,6.914893617021277,,31.486238532110093,0,0.0,0.0,31.6,,,
550450,north little rock,AR,1992,118,1,1,8,57,17264.0,0.0,23167.0,114421.37,78.4,2421554.0,7.272727272727272,82.28026315789474,25.24576271186441,0,0.85,0.85,196.3,4.0,76572137.0,54.2
550450,north little rock,AR,1993,121,2,2,12,53,17044.0,742.0,22656.0,114475.9,4857.02,2912858.0,6.7164179104477615,82.15844155844155,26.21487603305785,0,1.65,1.65,187.2,4.0,76572137.0,54.2
550450,north little rock,AR,1994,124,2,2,14,54,9921.0,2987.0,17378.0,114951.7,4857.02,2913562.0,6.757142857142857,80.1075,26.870967741935484,0,1.61,1.61,140.1,4.0,76572137.0,54.2
550450,north little rock,AR,1995,136,3,3,16,52,11605.0,3580.0,20379.0,113181.75,4939.099999999999,3471054.0,6.661971830985915,78.61975308641975,26.875,0,2.21,2.21,149.8,4.0,76572137.0,54.2
550450,north little rock,AR,1996,137,2,2,18,50,13153.0,3580.0,22391.0,113181.75,4857.02,3523354.0,6.671428571428572,78.21234567901234,27.912408759124087,0,1.46,1.46,163.4,4.0,76572137.0,54.2
550450,north little rock,AR,1997,139,2,2,19,50,14352.0,3827.0,24338.0,113458.27,4857.02,3537474.0,6.647887323943662,77.16341463414633,28.827338129496404,0,1.44,1.44,175.1,4.0,76572137.0,54.2
550450,north little rock,AR,1998,147,3,3,20,49,14513.0,5147.0,26275.0,114107.91,5002.3,3665280.0,6.583333333333333,75.33863636363637,29.612244897959183,0,2.04,2.04,178.7,4.0,76572137.0,54.2
550450,north little rock,AR,1999,155,4,3,27,44,17760.0,5555.0,31097.0,119641.22,5713.61,5064222.0,6.4324324324324325,73.64222222222223,29.08387096774193,0,2.58,1.94,200.6,4.0,76572137.0,54.2
550450,north little rock,AR,2000,155,4,4,25,45,19088.0,5688.0,32935.0,122258.57,14746.899999999998,4742222.0,6.472972972972973,74.69,30.08387096774193,0,2.58,2.58,212.5,4.0,76572137.0,54.2
550450,north little rock,AR,2001,155,4,4,26,44,19259.0,5487.0,32895.0,122660.02,15424.199999999995,4813153.0,6.418918918918919,74.63846153846154,30.83870967741936,0,2.58,2.58,212.2,4.0,76572137.0,54.2
550450,north little rock,AR,2002,155,5,5,29,40,19259.0,5487.0,32895.0,122660.02,16074.119999999995,4814753.0,6.351351351351352,74.8912087912088,31.83870967741936,0,3.23,3.23,212.2,4.0,76572137.0,54.2
550450,north little rock,AR,2003,166,4,4,30,43,18202.0,5354.0,31430.0,126073.8,15370.419999999998,4686922.0,6.467532467532467,76.10531914893616,31.186746987951807,0,2.41,2.41,189.3,4.0,76572137.0,54.2
550450,north little rock,AR,2004,167,4,4,30,44,18026.0,5330.0,31270.0,128016.84,15370.419999999998,4623771.0,6.487179487179487,76.2821052631579,32.0,0,2.4,2.4,187.2,4.0,76572137.0,54.2
550450,north little rock,AR,2005,182,4,4,27,52,17.0,0.0,29.0,135408.73,15424.199999999995,4573032.0,6.602409638554217,75.62647058823529,30.37912087912088,0,2.2,2.2,0.2,4.0,76572137.0,54.2
550450,north little rock,AR,2006,182,4,4,29,50,17.0,0.0,29.0,141335.01,15424.199999999995,4573032.0,6.566265060240964,76.32254901960783,31.37912087912088,0,2.2,2.2,0.2,4.0,76572137.0,54.2
550450,north little rock,AR,2007,188,4,4,30,51,0.0,0.0,29.0,148816.35,15424.199999999995,6018527.0,6.6,76.6704761904762,31.367021276595743,0,2.13,2.13,0.2,4.0,76572137.0,54.2
550450,north little rock,AR,2008,190,4,4,30,52,0.0,0.0,29.0,149177.07,15424.199999999995,6019277.0,6.5813953488372094,77.24761904761905,32.04736842105263,0,2.11,2.11,0.2,4.0,76572137.0,54.2
550450,north little rock,AR,2009,190,4,4,33,48,0.0,0.0,29.0,147517.71,15424.199999999995,4434103.0,6.435294117647059,77.33714285714285,33.04736842105263,0,2.11,2.11,0.2,4.0,76572137.0,54.2
550450,north little rock,AR,2010,105,5,5,45,35,0.0,0.0,29.0,143853.03,13318.93,2680626.0,6.094117647058823,75.70857142857143,36.79047619047619,0,4.76,4.76,0.3,4.0,76572137.0,54.2
550450,north little rock,AR,2011,105,6,6,44,35,0.0,0.0,29.0,143873.46,19610.23,2225776.0,6.0588235294117645,76.44666666666666,37.79047619047619,0,5.71,5.71,0.3,4.0,76572137.0,54.2
550450,north little rock,AR,2012,106,6,6,46,34,0.0,0.0,29.0,144302.06,19610.23,2225801.0,6.034883720930233,76.60943396226415,38.43396226415094,0,5.66,5.66,0.3,4.0,76572137.0,54.2
550450,north little rock,AR,2013,106,7,7,48,31,0.0,0.0,29.0,144302.06,21594.51,2225801.0,6.011627906976744,76.4566037735849,39.43396226415094,0,6.6,6.6,0.3,4.0,76572137.0,54.2
550450,north little rock,AR,2014,106,7,7,51,28,0.0,0.0,29.0,144302.06,21594.51,2239609.0,5.953488372093023,76.84905660377359,40.43396226415094,0,6.6,6.6,0.3,4.0,76572137.0,54.2
550450,north little rock,AR,2015,107,6,6,52,28,0.0,5330.0,31270.0,144303.88999999998,19610.23,2788159.0,5.941860465116279,78.06915887850467,41.05607476635514,0,5.61,5.61,292.2,4.0,76572137.0,54.2
550450,north little rock,AR,2016,107,7,7,48,31,0.0,5330.0,31270.0,144312.97,20316.07,2776159.0,5.988372093023256,78.75046728971962,42.05607476635514,0,6.54,6.54,292.2,4.0,76572137.0,54.2
550450,north little rock,AR,2017,107,7,7,48,31,0.0,5330.0,31270.0,145342.22,20316.07,2776159.0,6.0,79.26915887850467,42.77570093457944,0,6.54,6.54,292.2,4.0,76572137.0,54.2
550450,north little rock,AR,2018,108,6,6,48,33,0.0,5330.0,31270.0,146111.83,16628.14,3208600.0,6.0344827586206895,79.68796296296296,43.379629629629626,0,5.56,5.56,289.5,4.0,76572137.0,54.2
550450,north little rock,AR,2019,109,5,5,47,36,0.0,5330.0,31270.0,149666.97,16150.39,3218100.0,6.090909090909091,,43.99082568807339,0,4.59,4.59,286.9,4.0,76572137.0,54.2
550450,north little rock,AR,2020,109,5,5,47,36,0.0,5330.0,31270.0,150251.16,16168.84,2360755.0,6.102272727272728,,44.99082568807339,0,4.59,4.59,286.9,4.0,76572137.0,54.2
550450,north little rock,AR,2021,110,5,5,47,36,0.0,5330.0,31270.0,150028.82,16150.39,2371755.0,6.102272727272728,,45.58181818181818,0,4.55,4.55,284.3,4.0,76572137.0,54.2
550450,north little rock,AR,2022,110,5,5,48,35,0.0,5330.0,31270.0,150039.32,16150.39,2371755.0,6.090909090909091,,46.58181818181818,0,4.55,4.55,284.3,4.0,76572137.0,54.2
550450,north little rock,AR,2023,113,5,5,50,36,0.0,5330.0,31270.0,152120.57,16150.39,2749755.0,6.164835164835165,,46.34513274336283,0,4.42,4.42,276.7,4.0,76572137.0,54.2
550450,north little rock,AR,2024,117,6,6,51,37,0.0,5330.0,31270.0,154730.17,28372.51,2804455.0,6.180851063829787,,45.78632478632478,0,5.13,5.13,267.3,4.0,76572137.0,54.2
550450,north little rock,AR,2025,120,7,7,50,40,0.0,5330.0,31270.0,156719.55,45721.31,2843485.0,6.185567010309279,,45.641666666666666,0,5.83,5.83,260.6,4.0,76572137.0,54.2
1249450,north miami,FL,1992,17,0,0,1,11,100.0,0.0,448.0,13502.28,0.0,868096.0,7.166666666666667,77.86666666666666,29.647058823529413,0,0.0,0.0,26.4,2.0,2932172240.0,120.0
1249450,north miami,FL,1993,17,0,0,2,10,857.0,0.0,800.0,13496.16,0.0,868096.0,7.0,75.30833333333334,30.647058823529413,0,0.0,0.0,47.1,2.0,2932172240.0,120.0
1249450,north miami,FL,1994,17,0,0,2,10,1243.0,0.0,828.0,14069.6,0.0,868096.0,6.916666666666667,76.95833333333333,31.647058823529413,0,0.0,0.0,48.7,2.0,2932172240.0,120.0
1249450,north miami,FL,1995,18,0,0,1,12,1243.0,0.0,828.0,14611.28,0.0,896476.0,7.3076923076923075,74.04615384615384,30.944444444444443,1,0.0,0.0,46.0,2.0,2932172240.0,120.0
1249450,north miami,FL,1996,18,0,0,1,12,0.0,0.0,0.0,16754.95,0.0,906279.0,7.3076923076923075,78.06153846153846,31.944444444444443,0,0.0,0.0,0.0,2.0,2932172240.0,120.0
1249450,north miami,FL,1997,18,0,0,1,12,0.0,0.0,0.0,17024.57,0.0,906279.0,7.461538461538462,77.13846153846154,32.94444444444444,0,0.0,0.0,0.0,2.0,2932172240.0,120.0
1249450,north miami,FL,1998,18,0,0,1,12,0.0,0.0,0.0,17024.57,0.0,897807.0,7.6923076923076925,77.42307692307692,33.94444444444444,0,0.0,0.0,0.0,2.0,2932172240.0,120.0
1249450,north miami,FL,1999,21,0,0,0,13,0.0,0.0,0.0,17737.73,0.0,1222024.0,7.6923076923076925,81.76923076923077,35.142857142857146,0,0.0,0.0,0.0,2.0,2932172240.0,120.0
1249450,north miami,FL,2000,21,0,0,0,13,0.0,0.0,0.0,17483.11,0.0,1240942.0,7.6923076923076925,83.78461538461539,36.142857142857146,0,0.0,0.0,0.0,2.0,2932172240.0,120.0
1249450,north miami,FL,2001,21,0,0,0,13,0.0,0.0,0.0,17590.19,0.0,1274678.0,7.6923076923076925,83.43846153846154,37.142857142857146,0,0.0,0.0,0.0,2.0,2932172240.0,120.0
1249450,north miami,FL,2002,21,0,0,0,13,0.0,0.0,0.0,17656.75,0.0,1391445.0,7.6923076923076925,83.06153846153846,38.142857142857146,0,0.0,0.0,0.0,2.0,2932172240.0,120.0
1249450,north miami,FL,2003,21,0,0,1,12,0.0,0.0,0.0,17700.06,0.0,1212945.0,7.538461538461538,85.1923076923077,39.142857142857146,0,0.0,0.0,0.0,2.0,2932172240.0,120.0
1249450,north miami,FL,2004,21,0,0,1,12,0.0,0.0,0.0,17700.06,0.0,1205945.0,7.615384615384615,86.71538461538461,40.142857142857146,0,0.0,0.0,0.0,2.0,2932172240.0,120.0
1249450,north miami,FL,2005,21,0,0,1,12,0.0,0.0,0.0,17700.69,0.0,1222445.0,7.615384615384615,85.23846153846154,41.142857142857146,0,0.0,0.0,0.0,2.0,2932172240.0,120.0
1249450,north miami,FL,2006,21,0,0,1,12,0.0,0.0,0.0,17700.69,0.0,1302945.0,7.538461538461538,84.87692307692308,42.142857142857146,0,0.0,0.0,0.0,2.0,2932172240.0,120.0
1249450,north miami,FL,2007,19,0,0,2,10,0.0,0.0,0.0,20191.51,0.0,1184145.0,7.25,82.5,43.05263157894737,0,0.0,0.0,0.0,2.0,2932172240.0,120.0
1249450,north miami,FL,2008,19,0,0,2,10,0.0,0.0,0.0,20186.76,0.0,1562145.0,7.083333333333333,81.94166666666666,44.05263157894737,0,0.0,0.0,0.0,2.0,2932172240.0,120.0
1249450,north miami,FL,2009,21,0,0,2,11,0.0,0.0,0.0,24118.78,0.0,1578086.0,7.076923076923077,80.9923076923077,45.142857142857146,0,0.0,0.0,0.0,2.0,2932172240.0,120.0
1249450,north miami,FL,2010,13,0,0,2,11,0.0,0.0,0.0,24280.28,0.0,1273644.0,7.076923076923077,80.96153846153847,45.46153846153846,0,0.0,0.0,0.0,2.0,2932172240.0,120.0
1249450,north miami,FL,2011,13,0,0,1,12,0.0,0.0,0.0,21096.2,0.0,1305144.0,7.153846153846154,81.03846153846153,46.46153846153846,0,0.0,0.0,0.0,2.0,2932172240.0,120.0
1249450,north miami,FL,2012,13,0,0,0,13,0.0,0.0,0.0,21102.83,0.0,1373144.0,7.153846153846154,81.44615384615385,47.46153846153846,0,0.0,0.0,0.0,2.0,2932172240.0,120.0
1249450,north miami,FL,2013,13,0,0,0,13,0.0,0.0,0.0,20900.18,0.0,1394144.0,7.153846153846154,84.1923076923077,48.46153846153846,0,0.0,0.0,0.0,2.0,2932172240.0,120.0
1249450,north miami,FL,2014,13,0,0,1,12,0.0,0.0,0.0,20840.91,0.0,1350644.0,7.076923076923077,84.10769230769232,49.46153846153846,0,0.0,0.0,0.0,2.0,2932172240.0,120.0
1249450,north miami,FL,2015,13,0,0,1,12,0.0,0.0,0.0,20840.91,0.0,1272144.0,7.0,84.32307692307693,50.46153846153846,1,0.0,0.0,0.0,2.0,2932172240.0,120.0
1249450,north miami,FL,2016,13,0,0,1,12,0.0,0.0,0.0,20865.42,0.0,1190144.0,7.0,84.70769230769231,51.46153846153846,1,0.0,0.0,0.0,2.0,2932172240.0,120.0
1249450,north miami,FL,2017,13,0,0,1,12,0.0,0.0,0.0,20865.42,0.0,1177644.0,7.0,85.23076923076923,52.46153846153846,1,0.0,0.0,0.0,2.0,2932172240.0,120.0
1249450,north miami,FL,2018,13,0,0,2,11,0.0,0.0,0.0,20865.42,0.0,559144.0,6.923076923076923,86.08461538461538,53.46153846153846,1,0.0,0.0,0.0,2.0,2932172240.0,120.0
