fips,geo_name,state_abb,year,cwns_needs_real,cwns_flow_interp,cwns_facilities_interp,cwns_source
3675484,troy,NY,2014,13963188.677289532,0.0,1.8,interpolated
3675484,troy,NY,2015,13167372.555047534,0.0,1.7,interpolated
3675484,troy,NY,2016,12371556.432805538,0.0,1.6,interpolated
3675484,troy,NY,2017,11575740.31056354,0.0,1.5,interpolated
3675484,troy,NY,2018,10779924.188321544,0.0,1.4,interpolated
3675484,troy,NY,2019,9984108.066079546,0.0,1.3,interpolated
3675484,troy,NY,2020,9188291.94383755,0.0,1.2,interpolated
3675484,troy,NY,2021,8392475.821595551,0.0,1.1,interpolated
3675484,troy,NY,2022,7596659.699353554,0.0,1.0,2022
3675484,troy,NY,2023,7596659.699353554,0.0,1.0,2022
3675484,troy,NY,2024,7596659.699353554,0.0,1.0,2022
3675484,troy,NY,2025,7596659.699353554,0.0,1.0,2022
3676540,utica,NY,2012,334152061.9713753,48.0,3.0,2012
3676540,utica,NY,2013,311854290.99467194,54.0,3.0,interpolated
3676540,utica,NY,2014,289556520.01796854,60.0,3.0,interpolated
3676540,utica,NY,2015,267258749.04126522,66.0,3.0,interpolated
3676540,utica,NY,2016,244960978.06456184,72.0,3.0,interpolated
3676540,utica,NY,2017,222663207.0878585,78.0,3.0,interpolated
3676540,utica,NY,2018,200365436.11115515,84.0,3.0,interpolated
3676540,utica,NY,2019,178067665.1344518,90.0,3.0,interpolated
3676540,utica,NY,2020,155769894.1577484,96.0,3.0,interpolated
3676540,utica,NY,2021,133472123.18104506,102.0,3.0,interpolated
3676540,utica,NY,2022,111174352.20434171,108.0,3.0,2022
3676540,utica,NY,2023,111174352.20434171,108.0,3.0,2022
3676540,utica,NY,2024,111174352.20434171,108.0,3.0,2022
3676540,utica,NY,2025,111174352.20434171,108.0,3.0,2022
3681677,white plains,NY,2012,14622582.268138897,0.0,2.0,2012
3681677,white plains,NY,2013,13381140.339535948,0.0,2.0,interpolated
3681677,white plains,NY,2014,12139698.410933,0.0,2.0,interpolated
3681677,white plains,NY,2015,10898256.48233005,0.0,2.0,interpolated
3681677,white plains,NY,2016,9656814.553727102,0.0,2.0,interpolated
3681677,white plains,NY,2017,8415372.625124153,0.0,2.0,interpolated
3681677,white plains,NY,2018,7173930.696521203,0.0,2.0,interpolated
3681677,white plains,NY,2019,5932488.767918255,0.0,2.0,interpolated
3681677,white plains,NY,2020,4691046.8393153045,0.0,2.0,interpolated
3681677,white plains,NY,2021,3449604.9107123557,0.0,2.0,interpolated
3681677,white plains,NY,2022,2208162.9821094065,,,2022
3681677,white plains,NY,2023,2208162.9821094065,,,2022
3681677,white plains,NY,2024,2208162.9821094065,,,2022
3681677,white plains,NY,2025,2208162.9821094065,,,2022
3684000,yonkers,NY,2012,205568929.43755138,145.0,4.0,2012
3684000,yonkers,NY,2013,240206227.96325877,159.5,3.9,interpolated
3684000,yonkers,NY,2014,274843526.48896617,174.0,3.8,interpolated
3684000,yonkers,NY,2015,309480825.0146736,188.5,3.7,interpolated
3684000,yonkers,NY,2016,344118123.54038095,203.0,3.6,interpolated
3684000,yonkers,NY,2017,378755422.0660884,217.5,3.5,interpolated
3684000,yonkers,NY,2018,413392720.5917958,232.0,3.4,interpolated
3684000,yonkers,NY,2019,448030019.11750317,246.5,3.3,interpolated
3684000,yonkers,NY,2020,482667317.6432106,261.0,3.2,interpolated
3684000,yonkers,NY,2021,517304616.168918,275.5,3.1,interpolated
3684000,yonkers,NY,2022,551941914.6946254,290.0,3.0,2022
3684000,yonkers,NY,2023,551941914.6946254,290.0,3.0,2022
3684000,yonkers,NY,2024,551941914.6946254,290.0,3.0,2022
3684000,yonkers,NY,2025,551941914.6946254,290.0,3.0,2022
3702140,asheville,NC,2012,18401362.76651241,,,2012
3702140,asheville,NC,2013,35480117.19432232,0.0,1.0,interpolated
3702140,asheville,NC,2014,52558871.62213222,0.0,1.0,interpolated
3702140,asheville,NC,2015,69637626.04994214,0.0,1.0,interpolated
3702140,asheville,NC,2016,86716380.47775203,0.0,1.0,interpolated
3702140,asheville,NC,2017,103795134.90556194,0.0,1.0,interpolated
3702140,asheville,NC,2018,120873889.33337185,0.0,1.0,interpolated
3702140,asheville,NC,2019,137952643.76118174,0.0,1.0,interpolated
3702140,asheville,NC,2020,155031398.18899167,0.0,1.0,interpolated
3702140,asheville,NC,2021,172110152.61680156,0.0,1.0,interpolated
3702140,asheville,NC,2022,189188907.04461145,0.0,1.0,2022
3702140,asheville,NC,2023,189188907.04461145,0.0,1.0,2022
3702140,asheville,NC,2024,189188907.04461145,0.0,1.0,2022
3702140,asheville,NC,2025,189188907.04461145,0.0,1.0,2022
3709060,burlington,NC,2012,12365330.022316227,,,2012
3709060,burlington,NC,2013,20524805.22197293,0.0,1.0,interpolated
3709060,burlington,NC,2014,28684280.421629637,0.0,1.0,interpolated
3709060,burlington,NC,2015,36843755.62128634,0.0,1.0,interpolated
3709060,burlington,NC,2016,45003230.82094304,0.0,1.0,interpolated
3709060,burlington,NC,2017,53162706.020599745,0.0,1.0,interpolated
3709060,burlington,NC,2018,61322181.22025645,0.0,1.0,interpolated
3709060,burlington,NC,2019,69481656.41991316,0.0,1.0,interpolated
3709060,burlington,NC,2020,77641131.61956987,0.0,1.0,interpolated
3709060,burlington,NC,2021,85800606.81922658,0.0,1.0,interpolated
3709060,burlington,NC,2022,93960082.01888327,0.0,1.0,2022
3709060,burlington,NC,2023,93960082.01888327,0.0,1.0,2022
3709060,burlington,NC,2024,93960082.01888327,0.0,1.0,2022
3709060,burlington,NC,2025,93960082.01888327,0.0,1.0,2022
3710740,cary,NC,2012,53439910.9269525,24.8,2.0,2012
3710740,cary,NC,2013,90283396.57143126,27.28,2.0,interpolated
3710740,cary,NC,2014,127126882.21591002,29.76,2.0,interpolated
3710740,cary,NC,2015,163970367.86038876,32.24,2.0,interpolated
3710740,cary,NC,2016,200813853.50486755,34.72,2.0,interpolated
3710740,cary,NC,2017,237657339.1493463,37.2,2.0,interpolated
3710740,cary,NC,2018,274500824.79382503,39.68,2.0,interpolated
3710740,cary,NC,2019,311344310.43830377,42.16,2.0,interpolated
3710740,cary,NC,2020,348187796.08278257,44.64,2.0,interpolated
3710740,cary,NC,2021,385031281.7272613,47.120000000000005,2.0,interpolated
3710740,cary,NC,2022,421874767.37174004,49.6,2.0,2022
3710740,cary,NC,2023,421874767.37174004,49.6,2.0,2022
3710740,cary,NC,2024,421874767.37174004,49.6,2.0,2022
3710740,cary,NC,2025,421874767.37174004,49.6,2.0,2022
3711800,chapel hill,NC,2012,8765221.364171304,,,2012
3711800,chapel hill,NC,2013,16337069.56944311,27.0,1.0,interpolated
3711800,chapel hill,NC,2014,23908917.774714917,27.0,1.0,interpolated
3711800,chapel hill,NC,2015,31480765.979986724,27.0,1.0,interpolated
3711800,chapel hill,NC,2016,39052614.18525854,27.0,1.0,interpolated
3711800,chapel hill,NC,2017,46624462.39053034,27.0,1.0,interpolated
3711800,chapel hill,NC,2018,54196310.59580214,27.0,1.0,interpolated
3711800,chapel hill,NC,2019,61768158.80107395,27.0,1.0,interpolated
3711800,chapel hill,NC,2020,69340007.00634576,27.0,1.0,interpolated
3711800,chapel hill,NC,2021,76911855.21161756,27.0,1.0,interpolated
3711800,chapel hill,NC,2022,84483703.41688938,27.0,1.0,2022
3711800,chapel hill,NC,2023,84483703.41688938,27.0,1.0,2022
3711800,chapel hill,NC,2024,84483703.41688938,27.0,1.0,2022
3711800,chapel hill,NC,2025,84483703.41688938,27.0,1.0,2022
3712000,charlotte,NC,2012,440019405.9136273,99.0,3.0,2012
3712000,charlotte,NC,2013,767177308.2130444,110.1,3.2,interpolated
3712000,charlotte,NC,2014,1094335210.5124614,121.2,3.4,interpolated
3712000,charlotte,NC,2015,1421493112.8118782,132.3,3.6,interpolated
3712000,charlotte,NC,2016,1748651015.1112955,143.4,3.8,interpolated
3712000,charlotte,NC,2017,2075808917.4107122,154.5,4.0,interpolated
3712000,charlotte,NC,2018,2402966819.710129,165.6,4.2,interpolated
3712000,charlotte,NC,2019,2730124722.009546,176.7,4.4,interpolated
3712000,charlotte,NC,2020,3057282624.3089633,187.8,4.6,interpolated
3712000,charlotte,NC,2021,3384440526.60838,198.9,4.8,interpolated
3712000,charlotte,NC,2022,3711598428.907797,210.0,5.0,2022
3712000,charlotte,NC,2023,3711598428.907797,210.0,5.0,2022
3712000,charlotte,NC,2024,3711598428.907797,210.0,5.0,2022
3712000,charlotte,NC,2025,3711598428.907797,210.0,5.0,2022
3714100,concord,NC,2012,25916724.9683754,0.0,1.0,2012
3714100,concord,NC,2013,30545127.58647281,0.0,1.0,interpolated
3714100,concord,NC,2014,35173530.20457022,0.0,1.0,interpolated
3714100,concord,NC,2015,39801932.82266763,0.0,1.0,interpolated
3714100,concord,NC,2016,44430335.440765046,0.0,1.0,interpolated
3714100,concord,NC,2017,49058738.058862455,0.0,1.0,interpolated
3714100,concord,NC,2018,53687140.676959865,0.0,1.0,interpolated
3714100,concord,NC,2019,58315543.295057274,0.0,1.0,interpolated
3714100,concord,NC,2020,62943945.91315469,0.0,1.0,interpolated
3714100,concord,NC,2021,67572348.5312521,0.0,1.0,interpolated
3714100,concord,NC,2022,72200751.14934951,0.0,1.0,2022
3714100,concord,NC,2023,72200751.14934951,0.0,1.0,2022
3714100,concord,NC,2024,72200751.14934951,0.0,1.0,2022
3714100,concord,NC,2025,72200751.14934951,0.0,1.0,2022
3719000,durham,NC,2012,272639649.3988858,40.0,2.0,2012
3719000,durham,NC,2013,266702889.1685328,44.0,2.1,interpolated
3719000,durham,NC,2014,260766128.9381798,48.0,2.2,interpolated
3719000,durham,NC,2015,254829368.7078268,52.0,2.3,interpolated
3719000,durham,NC,2016,248892608.4774738,56.0,2.4,interpolated
3719000,durham,NC,2017,242955848.2471208,60.0,2.5,interpolated
3719000,durham,NC,2018,237019088.0167678,64.0,2.6,interpolated
3719000,durham,NC,2019,231082327.7864148,68.0,2.7,interpolated
3719000,durham,NC,2020,225145567.55606177,72.0,2.8,interpolated
3719000,durham,NC,2021,219208807.32570878,76.0,2.9,interpolated
3719000,durham,NC,2022,213272047.09535578,80.0,3.0,2022
3719000,durham,NC,2023,213272047.09535578,80.0,3.0,2022
3719000,durham,NC,2024,213272047.09535578,80.0,3.0,2022
3719000,durham,NC,2025,213272047.09535578,80.0,3.0,2022
3722920,fayetteville,NC,2012,73886723.68373623,25.0,1.0,2012
3722920,fayetteville,NC,2013,96378625.79336178,27.5,1.0,interpolated
3722920,fayetteville,NC,2014,118870527.90298733,30.0,1.0,interpolated
3722920,fayetteville,NC,2015,141362430.01261288,32.5,1.0,interpolated
3722920,fayetteville,NC,2016,163854332.12223843,35.0,1.0,interpolated
3722920,fayetteville,NC,2017,186346234.23186398,37.5,1.0,interpolated
3722920,fayetteville,NC,2018,208838136.3414895,40.0,1.0,interpolated
3722920,fayetteville,NC,2019,231330038.45111504,42.5,1.0,interpolated
3722920,fayetteville,NC,2020,253821940.56074062,45.0,1.0,interpolated
3722920,fayetteville,NC,2021,276313842.67036617,47.5,1.0,interpolated
3722920,fayetteville,NC,2022,298805744.7799917,50.0,1.0,2022
3722920,fayetteville,NC,2023,298805744.7799917,50.0,1.0,2022
3722920,fayetteville,NC,2024,298805744.7799917,50.0,1.0,2022
3722920,fayetteville,NC,2025,298805744.7799917,50.0,1.0,2022
3725580,gastonia,NC,2012,25687324.55191943,6.0,3.0,2012
3725580,gastonia,NC,2013,31553527.44209188,6.6,2.8,interpolated
3725580,gastonia,NC,2014,37419730.33226433,7.2,2.6,interpolated
3725580,gastonia,NC,2015,43285933.22243677,7.8,2.4,interpolated
3725580,gastonia,NC,2016,49152136.11260922,8.4,2.2,interpolated
3725580,gastonia,NC,2017,55018339.002781674,9.0,2.0,interpolated
3725580,gastonia,NC,2018,60884541.89295412,9.6,1.8,interpolated
3725580,gastonia,NC,2019,66750744.78312657,10.2,1.6,interpolated
3725580,gastonia,NC,2020,72616947.67329901,10.8,1.4,interpolated
3725580,gastonia,NC,2021,78483150.56347147,11.4,1.2,interpolated
3725580,gastonia,NC,2022,84349353.45364392,12.0,1.0,2022
3725580,gastonia,NC,2023,84349353.45364392,12.0,1.0,2022
3725580,gastonia,NC,2024,84349353.45364392,12.0,1.0,2022
3725580,gastonia,NC,2025,84349353.45364392,12.0,1.0,2022
3728000,greensboro,NC,2012,155647783.42090297,56.0,3.0,2012
3728000,greensboro,NC,2013,177357945.83586255,61.6,3.0,interpolated
3728000,greensboro,NC,2014,199068108.2508221,67.2,3.0,interpolated
3728000,greensboro,NC,2015,220778270.66578168,72.8,3.0,interpolated
3728000,greensboro,NC,2016,242488433.08074123,78.4,3.0,interpolated
3728000,greensboro,NC,2017,264198595.4957008,84.0,3.0,interpolated
3728000,greensboro,NC,2018,285908757.9106604,89.6,3.0,interpolated
3728000,greensboro,NC,2019,307618920.32561994,95.19999999999999,3.0,interpolated
3728000,greensboro,NC,2020,329329082.7405795,100.80000000000001,3.0,interpolated
3728000,greensboro,NC,2021,351039245.1555391,106.4,3.0,interpolated
3728000,greensboro,NC,2022,372749407.57049865,112.0,3.0,2022
3728000,greensboro,NC,2023,372749407.57049865,112.0,3.0,2022
3728000,greensboro,NC,2024,372749407.57049865,112.0,3.0,2022
3728000,greensboro,NC,2025,372749407.57049865,112.0,3.0,2022
3728080,greenville,NC,2012,15153695.21481462,,,2012
3728080,greenville,NC,2013,27761288.499068007,35.0,2.0,interpolated
3728080,greenville,NC,2014,40368881.78332139,35.0,2.0,interpolated
3728080,greenville,NC,2015,52976475.06757477,35.0,2.0,interpolated
3728080,greenville,NC,2016,65584068.35182816,35.0,2.0,interpolated
3728080,greenville,NC,2017,78191661.63608155,35.0,2.0,interpolated
3728080,greenville,NC,2018,90799254.92033492,35.0,2.0,interpolated
3728080,greenville,NC,2019,103406848.20458831,35.0,2.0,interpolated
3728080,greenville,NC,2020,116014441.4888417,35.0,2.0,interpolated
3728080,greenville,NC,2021,128622034.77309507,35.0,2.0,interpolated
3728080,greenville,NC,2022,141229628.05734846,35.0,2.0,2022
3728080,greenville,NC,2023,141229628.05734846,35.0,2.0,2022
3728080,greenville,NC,2024,141229628.05734846,35.0,2.0,2022
3728080,greenville,NC,2025,141229628.05734846,35.0,2.0,2022
3731400,high point,NC,2012,32863281.07415113,26.0,1.0,2012
3731400,high point,NC,2013,42838241.76957079,28.6,1.1,interpolated
3731400,high point,NC,2014,52813202.46499045,31.2,1.2,interpolated
3731400,high point,NC,2015,62788163.16041012,33.8,1.3,interpolated
3731400,high point,NC,2016,72763123.85582978,36.4,1.4,interpolated
3731400,high point,NC,2017,82738084.55124944,39.0,1.5,interpolated
3731400,high point,NC,2018,92713045.24666911,41.6,1.6,interpolated
3731400,high point,NC,2019,102688005.94208877,44.2,1.7,interpolated
3731400,high point,NC,2020,112662966.63750844,46.8,1.8,interpolated
3731400,high point,NC,2021,122637927.3329281,49.400000000000006,1.9,interpolated
3731400,high point,NC,2022,132612888.02834776,52.0,2.0,2022
3731400,high point,NC,2023,132612888.02834776,52.0,2.0,2022
3731400,high point,NC,2024,132612888.02834776,52.0,2.0,2022
3731400,high point,NC,2025,132612888.02834776,52.0,2.0,2022
3734200,jacksonville,NC,2012,19752382.866698794,,,2012
3734200,jacksonville,NC,2013,34376540.88171411,1.0,1.0,interpolated
3734200,jacksonville,NC,2014,49000698.89672943,1.0,1.0,interpolated
3734200,jacksonville,NC,2015,63624856.91174475,1.0,1.0,interpolated
3734200,jacksonville,NC,2016,78249014.92676008,1.0,1.0,interpolated
3734200,jacksonville,NC,2017,92873172.94177538,1.0,1.0,interpolated
3734200,jacksonville,NC,2018,107497330.95679072,1.0,1.0,interpolated
3734200,jacksonville,NC,2019,122121488.97180602,1.0,1.0,interpolated
3734200,jacksonville,NC,2020,136745646.98682135,1.0,1.0,interpolated
3734200,jacksonville,NC,2021,151369805.00183666,1.0,1.0,interpolated
3734200,jacksonville,NC,2022,165993963.016852,1.0,1.0,2022
3734200,jacksonville,NC,2023,165993963.016852,1.0,1.0,2022
3734200,jacksonville,NC,2024,165993963.016852,1.0,1.0,2022
3734200,jacksonville,NC,2025,165993963.016852,1.0,1.0,2022
3735200,kannapolis,NC,2012,13991841.431885326,0.0,1.0,2012
3735200,kannapolis,NC,2013,18220517.300418533,0.0,1.0,interpolated
3735200,kannapolis,NC,2014,22449193.168951742,0.0,1.0,interpolated
3735200,kannapolis,NC,2015,26677869.03748495,0.0,1.0,interpolated
3735200,kannapolis,NC,2016,30906544.90601816,0.0,1.0,interpolated
3735200,kannapolis,NC,2017,35135220.77455137,0.0,1.0,interpolated
3735200,kannapolis,NC,2018,39363896.64308458,0.0,1.0,interpolated
3735200,kannapolis,NC,2019,43592572.51161778,0.0,1.0,interpolated
3735200,kannapolis,NC,2020,47821248.38015099,0.0,1.0,interpolated
3735200,kannapolis,NC,2021,52049924.2486842,0.0,1.0,interpolated
3735200,kannapolis,NC,2022,56278600.11721741,0.0,1.0,2022
3735200,kannapolis,NC,2023,56278600.11721741,0.0,1.0,2022
3735200,kannapolis,NC,2024,56278600.11721741,0.0,1.0,2022
3735200,kannapolis,NC,2025,56278600.11721741,0.0,1.0,2022
3755000,raleigh,NC,2012,60487568.99640102,,,2012
3755000,raleigh,NC,2013,82590638.24588963,0.0,1.0,interpolated
3755000,raleigh,NC,2014,104693707.49537824,0.0,1.0,interpolated
3755000,raleigh,NC,2015,126796776.74486685,0.0,1.0,interpolated
3755000,raleigh,NC,2016,148899845.99435547,0.0,1.0,interpolated
3755000,raleigh,NC,2017,171002915.24384406,0.0,1.0,interpolated
3755000,raleigh,NC,2018,193105984.49333268,0.0,1.0,interpolated
3755000,raleigh,NC,2019,215209053.74282128,0.0,1.0,interpolated
3755000,raleigh,NC,2020,237312122.9923099,0.0,1.0,interpolated
3755000,raleigh,NC,2021,259415192.24179852,0.0,1.0,interpolated
3755000,raleigh,NC,2022,281518261.4912871,0.0,1.0,2022
3755000,raleigh,NC,2023,281518261.4912871,0.0,1.0,2022
3755000,raleigh,NC,2024,281518261.4912871,0.0,1.0,2022
3755000,raleigh,NC,2025,281518261.4912871,0.0,1.0,2022
3757500,rocky mount,NC,2012,18085223.83803786,0.0,1.0,2012
3757500,rocky mount,NC,2013,21651676.091714952,0.0,1.0,interpolated
3757500,rocky mount,NC,2014,25218128.34539204,0.0,1.0,interpolated
3757500,rocky mount,NC,2015,28784580.599069133,0.0,1.0,interpolated
3757500,rocky mount,NC,2016,32351032.852746226,0.0,1.0,interpolated
3757500,rocky mount,NC,2017,35917485.10642332,0.0,1.0,interpolated
3757500,rocky mount,NC,2018,39483937.3601004,0.0,1.0,interpolated
3757500,rocky mount,NC,2019,43050389.613777496,0.0,1.0,interpolated
3757500,rocky mount,NC,2020,46616841.86745459,0.0,1.0,interpolated
3757500,rocky mount,NC,2021,50183294.12113168,0.0,1.0,interpolated
3757500,rocky mount,NC,2022,53749746.374808766,0.0,1.0,2022
3757500,rocky mount,NC,2023,53749746.374808766,0.0,1.0,2022
3757500,rocky mount,NC,2024,53749746.374808766,0.0,1.0,2022
3757500,rocky mount,NC,2025,53749746.374808766,0.0,1.0,2022
3774440,wilmington,NC,2012,293854537.16189456,12.0,1.0,2012
3774440,wilmington,NC,2013,328796858.63536024,15.6,1.0,interpolated
3774440,wilmington,NC,2014,363739180.10882586,19.2,1.0,interpolated
3774440,wilmington,NC,2015,398681501.58229154,22.799999999999997,1.0,interpolated
3774440,wilmington,NC,2016,433623823.05575716,26.4,1.0,interpolated
3774440,wilmington,NC,2017,468566144.52922285,30.0,1.0,interpolated
3774440,wilmington,NC,2018,503508466.0026885,33.599999999999994,1.0,interpolated
3774440,wilmington,NC,2019,538450787.4761541,37.2,1.0,interpolated
3774440,wilmington,NC,2020,573393108.9496198,40.8,1.0,interpolated
3774440,wilmington,NC,2021,608335430.4230855,44.4,1.0,interpolated
3774440,wilmington,NC,2022,643277751.8965511,48.0,1.0,2022
3774440,wilmington,NC,2023,643277751.8965511,48.0,1.0,2022
3774440,wilmington,NC,2024,643277751.8965511,48.0,1.0,2022
3774440,wilmington,NC,2025,643277751.8965511,48.0,1.0,2022
3775000,winston-salem,NC,2012,71418922.77256176,30.0,3.0,2012
3775000,winston-salem,NC,2013,78188185.0227539,30.0,2.8,interpolated
3775000,winston-salem,NC,2014,84957447.27294602,30.0,2.6,interpolated
3775000,winston-salem,NC,2015,91726709.52313815,30.0,2.4,interpolated
3775000,winston-salem,NC,2016,98495971.77333027,30.0,2.2,interpolated
3775000,winston-salem,NC,2017,105265234.0235224,30.0,2.0,interpolated
3775000,winston-salem,NC,2018,112034496.27371454,30.0,1.8,interpolated
3775000,winston-salem,NC,2019,118803758.52390666,30.0,1.6,interpolated
3775000,winston-salem,NC,2020,125573020.7740988,30.0,1.4,interpolated
3775000,winston-salem,NC,2021,132342283.02429092,30.0,1.2,interpolated
3775000,winston-salem,NC,2022,139111545.27448305,0.0,1.0,2022
3775000,winston-salem,NC,2023,139111545.27448305,0.0,1.0,2022
3775000,winston-salem,NC,2024,139111545.27448305,0.0,1.0,2022
3775000,winston-salem,NC,2025,139111545.27448305,0.0,1.0,2022
3807200,bismarck,ND,2012,11214019.317536162,,,2012
3807200,bismarck,ND,2013,53342812.245789394,,,interpolated
3807200,bismarck,ND,2014,95471605.17404263,,,interpolated
3807200,bismarck,ND,2015,137600398.10229588,,,interpolated
3807200,bismarck,ND,2016,179729191.0305491,,,interpolated
3807200,bismarck,ND,2017,221857983.95880234,,,interpolated
3807200,bismarck,ND,2018,263986776.88705558,,,interpolated
3807200,bismarck,ND,2019,306115569.8153088,,,interpolated
3807200,bismarck,ND,2020,348244362.74356204,,,interpolated
3807200,bismarck,ND,2021,390373155.6718153,,,interpolated
3807200,bismarck,ND,2022,432501948.6000685,,,2022
3807200,bismarck,ND,2023,432501948.6000685,,,2022
3807200,bismarck,ND,2024,432501948.6000685,,,2022
3807200,bismarck,ND,2025,432501948.6000685,,,2022
3825700,fargo,ND,2012,37638530.98712967,15.0,1.0,2012
3825700,fargo,ND,2013,103825184.56889918,15.0,1.0,interpolated
3825700,fargo,ND,2014,170011838.1506687,15.0,1.0,interpolated
3825700,fargo,ND,2015,236198491.7324382,15.0,1.0,interpolated
3825700,fargo,ND,2016,302385145.31420773,15.0,1.0,interpolated
3825700,fargo,ND,2017,368571798.89597726,15.0,1.0,interpolated
3825700,fargo,ND,2018,434758452.4777468,15.0,1.0,interpolated
3825700,fargo,ND,2019,500945106.05951625,15.0,1.0,interpolated
3825700,fargo,ND,2020,567131759.6412858,15.0,1.0,interpolated
3825700,fargo,ND,2021,633318413.2230554,15.0,1.0,interpolated
3825700,fargo,ND,2022,699505066.8048248,0.0,1.0,2022
3825700,fargo,ND,2023,699505066.8048248,0.0,1.0,2022
3825700,fargo,ND,2024,699505066.8048248,0.0,1.0,2022
3825700,fargo,ND,2025,699505066.8048248,0.0,1.0,2022
3901000,akron,OH,2012,774191839.7955134,90.0,1.0,2012
3901000,akron,OH,2013,744525576.8855166,112.0,1.0,interpolated
3901000,akron,OH,2014,714859313.9755198,134.0,1.0,interpolated
3901000,akron,OH,2015,685193051.065523,156.0,1.0,interpolated
3901000,akron,OH,2016,655526788.1555262,178.0,1.0,interpolated
3901000,akron,OH,2017,625860525.2455294,200.0,1.0,interpolated
3901000,akron,OH,2018,596194262.3355327,222.0,1.0,interpolated
3901000,akron,OH,2019,566527999.4255358,244.0,1.0,interpolated
3901000,akron,OH,2020,536861736.51553905,266.0,1.0,interpolated
3901000,akron,OH,2021,507195473.6055422,288.0,1.0,interpolated
3901000,akron,OH,2022,477529210.69554543,310.0,1.0,2022
3901000,akron,OH,2023,477529210.69554543,310.0,1.0,2022
3901000,akron,OH,2024,477529210.69554543,310.0,1.0,2022
3901000,akron,OH,2025,477529210.69554543,310.0,1.0,2022
3912000,canton,OH,2012,129855741.42561722,39.0,1.0,2012
3912000,canton,OH,2013,144658860.0759349,42.9,1.1,interpolated
3912000,canton,OH,2014,159461978.7262526,46.8,1.2,interpolated
3912000,canton,OH,2015,174265097.37657025,50.7,1.3,interpolated
3912000,canton,OH,2016,189068216.02688795,54.6,1.4,interpolated
3912000,canton,OH,2017,203871334.67720562,58.5,1.5,interpolated
3912000,canton,OH,2018,218674453.3275233,62.4,1.6,interpolated
3912000,canton,OH,2019,233477571.97784096,66.3,1.7,interpolated
3912000,canton,OH,2020,248280690.6281587,70.2,1.8,interpolated
3912000,canton,OH,2021,263083809.27847636,74.1,1.9,interpolated
3912000,canton,OH,2022,277886927.928794,78.0,2.0,2022
3912000,canton,OH,2023,277886927.928794,78.0,2.0,2022
3912000,canton,OH,2024,277886927.928794,78.0,2.0,2022
3912000,canton,OH,2025,277886927.928794,78.0,2.0,2022
3915000,cincinnati,OH,2012,3433610103.824003,200.0,3.0,2012
3915000,cincinnati,OH,2013,3197418819.8935103,298.36,3.0,interpolated
3915000,cincinnati,OH,2014,2961227535.963017,396.72,3.0,interpolated
3915000,cincinnati,OH,2015,2725036252.032524,495.08,3.0,interpolated
3915000,cincinnati,OH,2016,2488844968.102031,593.44,3.0,interpolated
3915000,cincinnati,OH,2017,2252653684.1715384,691.8,3.0,interpolated
3915000,cincinnati,OH,2018,2016462400.2410452,790.16,3.0,interpolated
3915000,cincinnati,OH,2019,1780271116.3105521,888.5199999999999,3.0,interpolated
3915000,cincinnati,OH,2020,1544079832.380059,986.88,3.0,interpolated
3915000,cincinnati,OH,2021,1307888548.449566,1085.2399999999998,3.0,interpolated
3915000,cincinnati,OH,2022,1071697264.5190729,1183.6,3.0,2022
3915000,cincinnati,OH,2023,1071697264.5190729,1183.6,3.0,2022
3915000,cincinnati,OH,2024,1071697264.5190729,1183.6,3.0,2022
3915000,cincinnati,OH,2025,1071697264.5190729,1183.6,3.0,2022
3916000,cleveland,OH,2012,1754042508.6233883,190.0,4.0,2012
3916000,cleveland,OH,2013,1714487040.941265,300.0,3.9,interpolated
3916000,cleveland,OH,2014,1674931573.259142,410.0,3.8,interpolated
3916000,cleveland,OH,2015,1635376105.5770185,520.0,3.7,interpolated
3916000,cleveland,OH,2016,1595820637.8948953,630.0,3.6,interpolated
3916000,cleveland,OH,2017,1556265170.2127721,740.0,3.5,interpolated
3916000,cleveland,OH,2018,1516709702.530649,850.0,3.4,interpolated
3916000,cleveland,OH,2019,1477154234.8485258,960.0,3.3,interpolated
3916000,cleveland,OH,2020,1437598767.1664023,1070.0,3.2,interpolated
3916000,cleveland,OH,2021,1398043299.4842792,1180.0,3.1,interpolated
3916000,cleveland,OH,2022,1358487831.802156,1290.0,3.0,2022
3916000,cleveland,OH,2023,1358487831.802156,1290.0,3.0,2022
3916000,cleveland,OH,2024,1358487831.802156,1290.0,3.0,2022
3916000,cleveland,OH,2025,1358487831.802156,1290.0,3.0,2022
3918000,columbus,OH,2012,3972766796.193259,182.108,8.0,2012
3918000,columbus,OH,2013,3938710333.2814846,253.67460000000003,7.9,interpolated
3918000,columbus,OH,2014,3904653870.3697104,325.24120000000005,7.8,interpolated
3918000,columbus,OH,2015,3870597407.457937,396.80780000000004,7.7,interpolated
3918000,columbus,OH,2016,3836540944.5461626,468.3744000000001,7.6,interpolated
3918000,columbus,OH,2017,3802484481.6343884,539.941,7.5,interpolated
3918000,columbus,OH,2018,3768428018.7226143,611.5076000000001,7.4,interpolated
3918000,columbus,OH,2019,3734371555.81084,683.0742,7.3,interpolated
3918000,columbus,OH,2020,3700315092.8990664,754.6408000000001,7.2,interpolated
3918000,columbus,OH,2021,3666258629.9872923,826.2074000000002,7.1,interpolated
3918000,columbus,OH,2022,3632202167.075518,897.7740000000001,7.0,2022
3918000,columbus,OH,2023,3632202167.075518,897.7740000000001,7.0,2022
